hour_bin,upenn__median,upenn__q25,upenn__q75,upenn__mean,upenn__std,upenn__count,nu__median,nu__q25,nu__q75,nu__mean,nu__std,nu__count,jhu__median,jhu__q25,jhu__q75,jhu__mean,jhu__std,jhu__count,rush__median,rush__q25,rush__q75,rush__count,ohsu__median,ohsu__q25,ohsu__q75,ohsu__mean,ohsu__std,ohsu__count,ucmc__median,ucmc__q25,ucmc__q75,ucmc__mean,ucmc__std,ucmc__count,umn__median,umn__q25,umn__q75,umn__mean,umn__std,umn__count,emory__median,emory__q25,emory__q75,emory__mean,emory__std,emory__count,umich__median,umich__q25,umich__q75,umich__mean,umich__std,umich__count,mimic_iv__median,mimic_iv__q25,mimic_iv__q75,mimic_iv__mean,mimic_iv__std,mimic_iv__count
82,15.5,14.25,20.0,17.63888888888889,6.048153332229495,36,16.0,12.0,20.0,16.87378640776699,5.611277167173152,206,7.0,0.0,11.0,7.133333333333334,7.778257005993185,105,22.0,19.0,25.0,425,10.0,10.0,14.0,11.423076923076923,4.500427330137235,26,16.0,15.0,20.0,17.208333333333332,5.509640673481093,96,25.0,25.0,30.0,26.308823529411764,5.160866966798344,68,14.0,12.0,20.0,15.180722891566266,5.034380767776451,83,14.0,10.0,18.0,13.96309963099631,5.973283418786356,271,15.0,10.75,21.5,16.666666666666668,6.0972510681646765,18
83,15.0,12.0,20.0,16.03125,4.291660141972281,32,16.0,14.0,20.0,17.103448275862068,5.555671255576067,203,5.0,0.0,12.0,5.769230769230769,6.849848494907242,117,22.0,20.0,25.0,387,13.0,10.0,15.0,13.81081081081081,5.476403107057679,37,15.0,12.0,20.0,16.469135802469136,5.7491008422036876,81,25.0,25.0,25.0,23.930232558139537,4.182704461385682,43,15.0,12.0,20.0,16.037037037037038,5.259383149297177,81,13.0,10.0,17.0,13.444839857651246,5.7803222283492595,281,15.0,11.0,16.0,13.727272727272727,3.9010488100229943,11
84,18.0,14.0,22.0,19.13783783783784,7.591126082156402,37,16.0,14.0,20.0,17.16042780748663,5.459128276238512,187,5.0,0.0,10.0,6.0,6.7624767975184055,120,22.0,18.0,26.0,452,13.0,10.0,15.0,14.236842105263158,7.919985703393853,38,17.0,12.0,20.0,16.87378640776699,5.47844190611135,103,25.0,23.0,27.0,24.891774891774894,4.870979091043675,77,16.0,12.0,20.0,16.831683168316832,6.026722669794411,101,14.0,10.0,18.0,14.219672131147542,6.017048686203925,305,15.0,10.0,16.0,14.692307692307692,4.871423737550371,13
85,15.5,15.0,19.5,16.90909090909091,4.566014109536331,22,18.0,14.0,20.0,17.94857142857143,5.740828338874135,175,5.0,0.0,13.0,7.02970297029703,7.471887908078593,101,22.0,20.0,25.0,385,10.0,10.0,15.0,11.65625,5.545177358343362,32,16.0,15.0,20.0,17.584269662921347,5.416324208026654,89,25.0,25.0,27.0,25.22222222222222,6.557918062020605,54,15.0,12.0,20.0,15.702127659574469,4.669345898871998,94,14.0,10.0,18.0,13.768953068592058,5.770744870788475,277,16.0,12.75,28.75,20.38888888888889,8.61693878282352,18
86,18.0,15.0,22.0,18.5,6.206136401357777,32,16.0,14.0,20.0,16.969849246231156,5.574028472433736,199,5.0,0.0,10.0,5.777777777777778,7.563232920639033,108,22.0,20.0,26.0,383,12.0,10.0,15.0,13.128205128205128,4.995679644924186,39,15.0,12.0,20.0,16.13978494623656,5.0639205421883355,93,25.0,24.0,26.0,25.245283018867923,4.136635851553765,53,15.0,12.0,20.0,16.150537634408604,5.177178677197983,93,13.0,10.0,18.0,13.789667896678967,6.4998607022426365,271,15.0,15.0,16.75,16.071428571428573,3.099982275738058,14
87,20.0,15.0,20.0,18.10810810810811,4.128382678912354,37,15.5,12.0,20.0,17.0,5.682640025623539,172,7.0,0.0,11.0,6.9496402877697845,6.8507100457207395,139,22.0,18.0,25.0,376,10.0,10.0,15.0,12.535714285714286,6.082653799837472,28,18.0,15.0,20.0,17.345238095238095,5.028818270293698,84,25.0,25.0,25.0,25.49019607843137,3.9717630796391057,51,14.0,10.0,18.0,15.4375,5.983774357005414,64,13.0,10.0,16.0,13.33695652173913,6.012007089900332,276,15.0,12.0,18.0,15.941176470588236,6.475633060127153,17
88,16.0,14.75,20.0,17.2525,4.397142866068305,40,16.0,14.0,20.0,17.216814159292035,5.573897940378365,226,5.0,0.0,10.0,5.298245614035087,5.909239539834198,114,22.0,20.0,25.0,401,12.0,10.0,15.0,14.11111111111111,6.6480924043282865,63,18.0,14.0,20.0,17.226190476190474,5.781881109820659,84,25.0,22.0,25.0,24.35135135135135,5.302964878725687,74,15.0,12.0,20.0,16.41304347826087,5.351701329387506,92,13.0,10.0,17.0,13.786624203821656,5.542949878893321,314,15.0,10.0,20.0,16.944444444444443,8.040136245715816,18
89,15.0,14.0,22.0,17.517241379310345,5.20727986061802,29,16.0,13.0,20.0,17.5531914893617,5.976096809409566,188,5.0,0.0,10.0,5.019607843137255,6.96096669080042,102,22.0,20.0,26.0,368,10.0,9.5,15.0,13.65625,8.604610073450687,32,15.0,13.0,20.0,16.901408450704224,5.545023327472415,71,25.0,25.0,28.0,26.366666666666667,7.001129852319519,60,16.0,12.0,20.0,16.99019607843137,5.69261306655643,102,14.0,10.0,18.0,14.107023411371237,6.512913154225505,299,15.0,12.0,17.0,16.0,5.5677643628300215,13
90,15.5,14.0,20.0,17.3125,5.59053058824156,32,17.0,15.0,20.0,17.743016759776538,5.599046252525494,179,7.0,0.0,14.0,7.570247933884297,9.013717736761924,121,22.0,20.0,25.0,373,12.0,10.0,16.0,14.909090909090908,7.89526613058276,33,15.0,15.0,20.0,16.662650602409638,4.824422392910167,83,25.0,20.0,25.5,24.983050847457626,5.6796415787342776,59,15.0,11.5,18.5,15.546875,5.546140335318575,64,12.0,10.0,16.0,13.093425605536332,5.241553227657794,289,15.0,12.0,20.0,16.76923076923077,7.3161219936275685,13
91,15.0,12.0,18.0,15.760606060606062,5.101834191858074,33,16.0,14.0,20.0,17.124324324324323,5.558063345726785,185,10.0,3.0,11.0,8.71264367816092,8.324673393938312,87,22.0,20.0,25.75,366,10.0,10.0,14.25,12.63888888888889,6.908184701715486,36,15.0,15.0,20.0,16.703125,4.25638525937097,64,25.0,25.0,25.0,24.814814814814813,5.273908986965479,54,15.0,12.25,20.0,16.290697674418606,5.608536097288023,86,14.0,10.0,18.0,14.261168384879726,5.758996321423506,291,15.0,12.0,20.0,15.782608695652174,5.2219512352718604,23
92,15.5,14.0,20.0,16.533333333333335,4.64411628751413,30,16.0,12.5,20.0,17.365714285714287,5.887154478093189,175,5.0,0.0,12.0,6.870967741935484,6.914069245198969,124,20.0,18.0,25.0,423,10.0,8.5,14.5,12.710526315789474,7.522606990380475,38,15.0,15.0,20.0,16.666666666666668,4.53089235220242,93,25.0,22.0,25.0,24.6,4.641963602502343,70,16.0,12.0,22.0,17.16883116883117,6.2141658994899815,77,12.0,10.0,16.0,13.458483754512635,5.640424925911505,277,15.0,12.0,27.0,18.705882352941178,8.801737796327162,17
93,18.0,14.5,20.0,17.82857142857143,5.490557211011916,35,16.0,14.0,20.0,17.097435897435897,5.44662418760215,195,7.0,0.0,12.0,6.841584158415841,6.332033912207556,101,22.0,20.0,25.0,348,11.0,10.0,15.25,13.833333333333334,6.4873503285790175,36,15.5,12.75,20.0,17.041666666666668,6.031460944643559,72,25.0,25.0,29.5,26.657894736842106,4.668909912645988,38,15.0,12.0,20.0,16.024390243902438,5.064950025361536,82,13.0,10.0,17.0,13.560669456066945,5.913547433429827,239,16.0,13.0,20.0,16.533333333333335,4.926120853842977,15
94,20.0,15.0,20.0,18.295454545454547,5.4070563089465224,44,16.0,14.0,20.0,16.989071038251367,5.081737471150499,183,5.0,0.0,10.0,6.75,7.172896935719239,112,22.0,20.0,26.0,382,10.0,10.0,15.0,13.921052631578947,7.687763456957298,38,15.0,13.75,20.0,16.325,5.147876543915209,80,25.0,24.0,28.0,25.22641509433962,4.268135556900162,53,16.0,12.0,20.0,16.483333333333334,5.1535463079342385,60,13.0,10.0,18.0,13.462295081967213,5.924918496397734,305,14.0,10.5,15.0,13.1,2.4244128727957572,10
95,15.0,12.0,20.0,16.035714285714285,5.014661045058319,28,16.0,14.0,20.0,17.384180790960453,5.638683208938527,177,7.0,0.0,12.0,7.337931034482758,6.499167350146533,145,22.0,18.0,25.0,345,12.5,10.0,19.5,15.595238095238095,8.136216906627066,42,15.0,15.0,20.0,16.12162162162162,4.206819977206297,74,25.0,25.0,25.0,25.306451612903224,4.8335870998378265,62,15.0,12.0,18.0,15.950495049504951,5.152429014792464,101,13.0,10.0,16.0,13.479674796747968,5.728339280648393,246,16.0,12.0,20.0,16.904761904761905,5.6912631454252915,21
96,15.5,13.5,20.0,17.11111111111111,5.279490114870552,36,16.0,14.0,20.0,17.547511312217196,5.950840708834082,221,5.0,1.5,10.0,5.8,6.436446853759131,80,22.0,20.0,26.0,383,12.0,10.0,19.75,15.4,8.132870941038577,40,18.0,15.0,20.0,17.646341463414632,4.489691763236853,82,25.0,22.0,28.0,24.93243243243243,4.714684379334628,74,16.0,12.0,22.0,17.9873417721519,6.932816186740434,79,12.0,10.0,16.0,13.041666666666666,5.353134779221616,264,16.0,12.0,22.5,17.789473684210527,7.814366736043305,19
97,18.0,15.0,20.0,18.436666666666667,6.033497489352507,30,17.0,15.0,22.0,18.124223602484474,5.851023162634843,161,7.0,0.0,11.0,7.25,6.753038971717501,100,22.0,19.75,25.0,372,12.0,10.0,16.0,13.81081081081081,7.3327190569916665,37,15.0,15.0,20.0,17.589041095890412,6.1369455315018895,73,25.0,23.75,27.25,24.714285714285715,6.294366339755546,28,16.0,13.0,20.0,16.491803278688526,5.469987662447,61,12.0,10.0,16.0,13.242553191489362,5.761341274600472,235,15.0,12.0,16.0,15.307692307692308,8.37043024964085,13
98,15.0,15.0,20.0,17.08108108108108,4.480689297036403,37,18.0,15.0,20.0,17.807174887892376,5.569668711005846,223,5.0,0.0,10.0,5.3052631578947365,6.290948722908692,95,22.0,20.0,26.0,369,15.0,10.0,19.25,15.942307692307692,7.507939487932056,52,18.0,15.0,20.0,17.26923076923077,4.80171256495467,78,25.0,23.5,25.5,24.745454545454546,3.825926088898014,55,14.0,12.0,19.5,15.513513513513514,5.54741268395603,74,12.0,10.0,17.0,13.38768115942029,5.882954766547482,276,15.0,13.0,20.0,16.48,5.938013135721409,25
99,18.0,14.0,20.0,17.772972972972973,5.680016072387699,37,16.0,13.0,20.0,16.98901098901099,5.5622931506529945,182,5.0,0.0,12.0,6.887755102040816,9.300130420392712,98,22.0,18.0,26.0,373,13.5,10.0,19.5,14.294117647058824,6.589842559229827,34,15.0,12.0,20.0,16.654761904761905,5.423052196259089,84,25.0,25.0,25.0,24.466666666666665,5.4133127382647945,60,17.0,12.0,20.0,17.448275862068964,6.664307254233495,87,13.0,10.0,17.0,13.516,5.280271685842048,250,17.5,13.0,22.75,18.45,6.3616863040847065,20
100,15.0,14.0,20.0,16.74047619047619,4.687245773206657,42,15.0,13.0,20.0,16.65437788018433,5.209090318773334,217,5.0,2.0,10.0,6.408163265306122,5.960067692644495,98,22.0,20.0,26.0,356,15.0,10.0,16.0,14.290322580645162,6.382319576213994,62,17.5,14.0,20.0,17.02127659574468,5.461455797500195,94,25.0,22.0,25.0,24.21014492753623,4.678176647305337,69,15.0,13.5,20.0,16.591549295774648,5.111827922402073,71,13.0,10.0,18.0,13.581673306772908,6.145917570944523,251,14.0,10.0,20.0,16.0,7.615773105863909,12
101,16.0,13.0,20.0,17.304347826086957,7.060999044744407,23,18.0,15.0,22.0,18.086021505376344,5.6264931500093915,186,5.0,0.0,12.5,7.025,7.123711736697591,120,22.0,20.0,25.0,379,10.0,10.0,15.75,12.931034482758621,6.121179994503173,58,15.0,12.0,22.0,17.14666666666667,6.185627048406814,75,25.0,25.0,25.0,25.18793103448276,5.733293356297026,29,15.0,12.0,18.0,15.91025641025641,4.624008205167015,78,12.0,10.0,16.0,12.848101265822784,5.620231178357022,237,15.0,12.0,20.0,17.166666666666668,6.59099207028716,18
102,18.0,15.0,22.0,18.136363636363637,5.005071423837695,44,15.5,12.0,20.0,16.905882352941177,5.535519580626319,170,7.0,2.25,10.0,7.0,6.282250127674532,76,22.0,20.0,25.0,335,12.0,10.0,15.25,14.514705882352942,7.286242704441335,68,15.0,13.0,20.0,16.893333333333334,5.757658432959586,75,25.0,25.0,30.0,25.826923076923077,5.0087028333090595,52,15.0,12.0,18.0,16.114285714285714,5.749714188593863,70,13.0,10.0,17.0,13.472340425531915,5.44771975067604,235,15.0,10.0,16.5,14.95,5.871205381485045,20
103,15.0,12.0,20.0,16.617021276595743,4.51352167280072,47,16.0,14.0,20.0,17.489247311827956,5.735842026653319,186,7.0,2.25,12.0,6.732558139534884,9.2181718470889,86,22.0,20.0,26.0,331,12.0,10.0,15.0,13.39622641509434,5.978614525126876,53,15.0,12.0,20.0,16.702380952380953,5.811869371214958,84,25.0,25.0,25.0,24.363636363636363,5.50422596706417,66,13.0,10.0,18.0,14.73134328358209,5.344445118325672,67,12.0,10.0,16.0,13.294117647058824,5.909068559929492,255,15.5,13.25,20.0,17.38888888888889,6.001361501299604,18
104,15.0,12.0,18.0,16.694444444444443,5.830067112794032,36,16.0,14.0,20.0,17.695652173913043,5.938939334773429,207,5.0,0.0,10.0,5.505263157894737,6.0667802884486495,95,22.0,20.0,26.0,389,13.0,10.0,17.25,13.274193548387096,5.1475582460377405,62,15.0,15.0,20.0,17.27956989247312,5.903877854939092,93,25.0,20.0,25.0,23.34328358208955,5.417570289586019,67,16.0,12.0,20.0,16.835443037974684,5.682700648474744,79,13.0,10.0,17.0,13.683206106870228,5.3971420374042935,262,15.5,12.0,19.0,17.071428571428573,7.1410437258502695,14
105,16.0,15.0,19.5,16.903333333333332,3.3390565809184336,30,16.0,15.0,20.0,17.213872832369944,5.1978789867097275,173,2.5,0.0,8.0,4.214285714285714,5.9832239697478276,98,22.0,18.0,25.0,389,13.0,10.0,15.75,14.15,5.456353624151836,40,15.0,12.0,20.0,16.786516853932586,6.373724311065134,89,25.0,25.0,27.75,25.676470588235293,6.192471422404028,34,16.0,13.0,20.0,17.41269841269841,5.737918360978613,63,13.0,10.0,18.0,13.969026548672566,6.047509381129356,226,15.0,14.0,20.0,17.352941176470587,6.061571335786087,17
106,20.0,15.0,22.0,18.761904761904763,6.019519159994239,42,16.5,14.0,20.0,17.393617021276597,5.799166610062134,188,7.0,3.0,12.0,8.385321100917432,7.501738387275625,109,23.5,20.0,26.0,332,14.0,10.0,18.0,13.907407407407407,5.509061210024187,54,15.0,13.0,20.0,16.771084337349397,5.941432243369991,83,25.0,24.0,30.0,26.03846153846154,5.590473474148532,52,14.0,10.0,18.0,15.305084745762711,5.846467360393165,59,14.0,10.0,18.0,13.936567164179104,6.0074615407850445,268,15.5,12.0,20.5,16.6,6.003507746572657,20
107,15.0,12.0,18.0,15.81081081081081,4.5450695987693805,37,15.0,12.0,20.0,16.82587064676617,5.330527869093649,201,6.0,0.0,10.0,5.772277227722772,5.8530012610947075,101,22.0,20.0,25.0,327,10.0,9.5,15.25,12.666666666666666,5.296899362565128,36,15.0,12.0,20.0,16.79268292682927,5.987100959414616,82,25.0,25.0,25.0,24.060606060606062,5.394808866304969,66,14.0,10.0,18.0,15.27536231884058,5.858337592874677,69,13.0,10.0,17.0,13.870036101083032,5.784575097331092,277,14.0,10.0,20.0,16.1875,6.949520367142853,16
108,15.5,13.5,20.0,17.177500000000002,5.039204633008402,40,16.0,13.0,20.0,17.369565217391305,5.96019105445115,184,4.0,0.0,10.0,5.105691056910569,5.464959928355002,123,22.0,18.25,26.0,366,10.0,9.0,14.0,12.292682926829269,4.781442786644133,41,16.0,12.0,20.0,17.26530612244898,6.05226552181578,98,25.0,20.0,25.0,23.91549295774648,5.075843290593592,71,15.0,12.0,18.0,15.573333333333334,5.030107551731073,75,12.0,10.0,17.5,13.435424354243542,6.02667524771982,271,16.0,12.0,20.0,17.1,6.146458115729827,20
109,18.0,15.0,20.0,17.624000000000002,3.8233144434290702,25,18.0,15.0,20.0,17.92737430167598,5.361146042330973,179,10.0,3.5,14.0,8.864077669902912,6.933929853235789,103,22.0,20.0,26.0,330,12.0,10.0,17.0,13.098039215686274,5.142975411027296,51,15.0,12.0,22.0,17.0,5.966573556070519,71,25.0,25.0,27.5,26.55128205128205,5.791094424103261,39,15.0,12.0,20.0,15.951807228915662,5.920002501766592,83,13.0,10.0,18.0,13.83529411764706,6.2522696203283035,255,15.0,11.5,16.0,16.2,7.23286151632158,15
110,15.0,14.0,20.0,16.204545454545453,3.9975547494224535,44,16.5,14.0,20.0,17.436781609195403,5.792562800845644,174,6.0,0.0,10.0,6.925,6.874600103444453,80,22.0,19.0,25.0,331,13.0,10.0,17.0,14.307692307692308,6.345963682588228,39,15.0,13.0,20.0,16.743589743589745,5.437808710295312,78,25.0,24.0,30.0,25.22966101694915,5.816134800796859,59,16.0,12.0,18.0,16.06451612903226,4.931900068596365,62,14.0,10.0,18.0,13.972440944881889,6.655499995060155,254,15.5,10.75,20.0,16.785714285714285,7.1702223056253915,14
111,20.0,15.0,23.0,18.89189189189189,5.353004264397204,37,15.0,14.0,20.0,17.20812182741117,5.750983502879181,197,5.0,0.0,10.0,5.333333333333333,5.5083333863045985,120,22.0,18.0,26.0,331,12.0,10.0,15.75,14.823529411764707,7.937141643488902,34,18.0,15.0,20.0,17.619718309859156,5.790056000674404,71,25.0,25.0,25.0,24.59016393442623,5.389424982254067,61,15.0,10.0,20.0,15.846153846153847,5.780437832765053,65,14.0,10.0,16.0,13.69672131147541,6.042223644670797,244,15.0,12.0,20.0,16.4,6.02975080221746,20
112,15.0,14.0,20.0,16.482758620689655,3.757095094191526,29,16.0,12.0,20.0,16.959183673469386,6.118351323676763,196,5.0,0.0,10.0,5.509615384615385,5.711502943188622,104,22.0,20.0,26.0,331,10.0,10.0,15.0,13.653846153846153,7.943142597788891,52,15.0,12.0,20.0,16.545454545454547,5.483337090306688,77,25.0,22.0,30.0,25.290123456790123,5.738501654140034,81,14.0,12.0,18.0,15.211267605633802,5.806192489692724,71,12.0,10.0,17.0,13.824817518248175,7.015313245319014,274,16.0,14.5,24.5,19.133333333333333,7.434155410446211,15
113,15.0,15.0,20.0,16.27906976744186,4.031575264591277,43,18.0,15.0,20.0,17.311764705882354,4.965249935960688,170,7.0,0.0,10.0,7.120689655172414,7.319010591738409,116,22.0,20.0,26.0,324,10.0,10.0,13.0,12.675675675675675,6.544947389883003,37,20.0,15.0,22.0,18.285714285714285,5.666621487124494,63,25.0,25.0,30.0,27.194444444444443,5.932089222161322,36,15.0,12.0,20.0,16.27848101265823,5.281648705443385,79,14.0,10.0,18.0,14.096153846153847,6.045706269788856,260,17.0,13.0,19.0,17.454545454545453,5.733474275927929,11
114,15.0,12.0,20.0,16.874285714285715,5.0176361236051745,35,15.0,12.0,20.25,17.367021276595743,6.112875659930398,188,6.0,3.0,11.0,7.452830188679245,6.747319856586019,106,22.0,20.0,26.0,344,12.0,10.0,15.0,14.075,7.269139193562373,40,16.0,15.0,20.0,16.835164835164836,5.222310549223157,91,25.0,24.25,30.0,25.03030303030303,6.654020639883128,66,16.0,12.0,20.0,16.682539682539684,6.114038306530512,63,12.5,10.0,16.0,13.136690647482014,6.0254591494522005,278,16.0,12.5,20.0,16.789473684210527,6.196584609178951,19
115,16.0,14.0,20.0,16.96,6.294706771036545,25,15.0,13.5,20.0,16.92737430167598,6.019656876406907,179,8.0,3.0,10.25,7.9375,6.2121639557128745,80,22.0,18.0,26.0,331,10.0,10.0,12.0,12.5,6.3639610306789285,34,15.0,13.5,20.0,16.333333333333332,5.63399817925698,63,25.0,25.0,25.0,25.15573770491803,5.844898761317826,61,15.5,12.0,18.0,15.916666666666666,4.790689326741207,72,13.0,10.0,17.5,13.915129151291513,6.235812926445799,271,15.0,11.5,20.0,16.0,5.692099788303083,11
116,15.0,13.7,20.0,16.95714285714286,5.022007316929078,42,18.0,14.0,22.0,18.08040201005025,6.566179634238379,199,5.0,0.0,10.0,6.010416666666667,7.585990955170579,96,22.0,20.0,26.0,325,12.0,10.0,15.0,13.145454545454545,6.222474742350659,55,18.0,13.0,20.0,16.661538461538463,4.877489502413496,65,25.0,20.0,25.0,23.26865671641791,5.879038494753637,67,13.0,10.0,20.0,15.863636363636363,6.297463136695757,66,14.0,10.0,18.0,13.506224066390041,5.2923847270946816,241,17.0,15.0,24.0,19.666666666666668,7.075352009660442,12
117,15.0,15.0,22.0,17.176470588235293,5.201809639866857,34,18.0,15.0,21.0,18.16568047337278,6.085384983490775,169,3.0,0.0,7.0,4.192212389380531,5.211589717452768,113,22.0,20.0,26.0,314,10.0,10.0,15.0,15.275862068965518,10.267481787956083,29,16.0,15.0,22.0,17.867924528301888,6.098668631030675,53,25.0,25.0,25.0,25.764705882352942,4.893154299813418,34,15.0,12.0,20.0,16.116666666666667,5.233826310941866,60,13.5,10.0,18.0,13.763565891472869,5.524821077223238,258,14.5,11.5,17.75,15.625,6.119640512317697,16
118,18.0,14.25,20.0,16.733333333333334,3.6853234858560646,30,16.0,14.0,20.0,17.57591623036649,6.293960854267445,191,5.0,0.0,10.0,5.504,7.121779407948822,125,22.0,18.0,25.0,327,12.0,10.0,22.75,16.3125,8.778410099270125,32,15.0,14.25,20.0,16.337209302325583,5.343738425080063,86,25.0,25.0,30.0,24.891666666666666,5.501226108838373,60,14.0,12.0,18.0,15.232142857142858,4.827915309299266,56,14.0,10.0,18.0,14.468468468468469,6.601549002128826,222,17.5,15.0,20.0,17.785714285714285,5.740256915029976,14
119,17.0,14.0,21.5,18.41176470588235,6.629217454886445,34,16.0,13.5,20.0,17.26178010471204,6.410070610812496,191,6.0,0.0,10.0,6.514563106796117,6.712388426311782,103,22.0,20.0,26.0,311,12.0,10.0,14.0,13.24390243902439,5.876991100065059,41,15.0,15.0,20.0,16.753246753246753,5.703544244719209,77,25.0,25.0,25.0,24.21818181818182,5.286919249573908,55,15.0,12.0,18.0,16.014084507042252,5.488931610188633,71,12.0,10.0,17.0,13.315573770491802,5.646186964797491,244,15.0,13.0,18.0,15.705882352941176,4.831727251749019,17
120,18.0,15.0,20.0,17.914285714285715,5.135639192541313,35,17.0,14.0,20.0,17.11520737327189,4.9963504345802825,217,6.0,0.0,10.0,6.873563218390805,6.388224264133494,87,22.0,20.0,26.0,343,12.0,10.0,17.0,13.847222222222221,6.775389853597474,72,16.0,14.0,20.0,16.94736842105263,4.609829315255552,76,25.0,20.0,25.0,23.795454545454547,6.003189711585558,66,15.0,12.0,20.0,16.24,5.897411250664097,75,14.0,10.0,18.0,13.700787401574804,5.324735270570624,254,18.0,14.75,25.0,20.166666666666668,7.637626158259733,12
121,15.0,14.0,20.0,16.45,4.058454463410788,20,17.5,13.75,20.0,17.729166666666668,6.102874106131423,168,10.0,0.0,14.0,8.569767441860465,8.384215839265952,86,22.0,20.0,26.0,295,10.0,10.0,17.0,13.340425531914894,6.9070744947376745,47,16.0,13.0,20.0,16.37735849056604,5.3068403430577575,53,25.0,25.0,28.0,26.048780487804876,4.188980899408563,41,14.5,12.0,20.0,15.704545454545455,5.285256128772101,44,12.0,10.0,18.0,13.38961038961039,6.080952108280079,231,,,,,,
122,15.0,12.0,20.0,16.0,4.1952353926806065,36,16.0,14.0,20.0,17.03680981595092,5.844581293869031,163,5.0,0.0,10.0,5.894736842105263,6.359952720162425,114,22.0,20.0,26.0,314,12.0,10.0,17.0,14.127659574468085,6.492862372993485,47,15.0,13.0,20.0,16.963414634146343,5.162651060657132,82,25.0,25.0,28.25,24.984375,4.685310335133408,64,15.0,10.0,18.0,15.23611111111111,5.072691469825838,72,13.0,10.0,17.0,13.653333333333334,5.944294984028205,225,16.0,14.5,19.0,16.4,6.080413519772201,15
123,16.0,15.0,20.0,18.756756756756758,6.161734087654787,37,16.0,14.0,20.0,17.011173184357542,5.971833538111836,179,5.0,0.0,10.0,6.5772357723577235,7.053667956508659,123,22.0,20.0,26.0,355,10.0,10.0,15.0,13.289473684210526,5.931627982798297,38,15.0,15.0,20.0,17.506849315068493,5.459760087502912,73,25.0,25.0,25.0,25.196428571428573,5.0359422440804735,56,15.0,12.0,22.0,16.278688524590162,5.831326743091958,61,12.0,8.75,16.0,12.47844827586207,5.395160666809624,232,15.0,14.0,17.0,16.307692307692307,5.266001256244555,13
124,16.0,14.0,20.0,17.732432432432432,6.907646892074434,37,18.0,12.0,20.0,17.41269841269841,5.771264806528281,189,5.0,0.0,8.0,4.897637795275591,5.261170498151878,127,22.0,18.0,26.0,335,11.0,10.0,17.0,13.093023255813954,6.198363660747477,43,16.0,13.75,20.0,17.011363636363637,5.509645290086336,88,25.0,20.0,25.0,23.74921875,5.27945623242764,64,15.5,12.0,20.0,16.513157894736842,5.431987778711414,76,13.0,10.0,18.0,13.609053497942387,5.450703223379305,243,15.0,12.0,18.0,16.615384615384617,6.185176655230654,13
